id,pet_type,scheme,factor,option,rate,limit
14835,dog,bronze,dog_breed,norwegian elkhound,1.0335,2250.0
14836,dog,bronze,dog_breed,norwegian lundehund,0.9632999999999999,2250.0
14837,dog,bronze,dog_breed,norwich terrier,0.9531407775804925,2250.0
14838,dog,bronze,dog_breed,nova scotia duck tolling retriever,0.9469651204910544,2250.0
14839,dog,bronze,dog_breed,old english sheepdog,0.9413345594028135,2250.0
14840,dog,bronze,dog_breed,otter hound,1.50195,2250.0
14841,dog,bronze,dog_breed,papillon,1.0425061782456602,2250.0
14842,dog,bronze,dog_breed,parson jack russell,0.7260626975705119,2250.0
14843,dog,bronze,dog_breed,patterdale terrier,0.6231872988406141,2250.0
14844,dog,bronze,dog_breed,pekinese,0.9784999999999999,2250.0
14845,dog,bronze,dog_breed,perro de presa canario - wto,999.0,2250.0
14846,dog,bronze,dog_breed,petit basset griffon vendeen,0.9990036218290907,2250.0
14847,dog,bronze,dog_breed,pharaoh hound,1.4525499999999998,2250.0
14848,dog,bronze,dog_breed,pinscher,1.6815,2250.0
14849,dog,bronze,dog_breed,pit bull mastiff,999.0,2250.0
14850,dog,bronze,dog_breed,pit bull terrier,999.0,2250.0
14851,dog,bronze,dog_breed,pointer,1.0913896798438911,2250.0
14852,dog,bronze,dog_breed,polish lowland sheepdog,1.0127,2250.0
14853,dog,bronze,dog_breed,pomeranian,1.032402,2250.0
14854,dog,bronze,dog_breed,poodle (miniature),0.976,2250.0
14855,dog,bronze,dog_breed,poodle (standard),1.08585,2250.0
14856,dog,bronze,dog_breed,poodle (toy),0.80085,2250.0
14857,dog,bronze,dog_breed,portuguese podengo,0.9397581062832836,2250.0
14858,dog,bronze,dog_breed,portuguese warren hound,0.9632999999999999,2250.0
14859,dog,bronze,dog_breed,portuguese water dog,1.0104747857384084,2250.0
14860,dog,bronze,dog_breed,pug,1.0917162499999997,2250.0
14861,dog,bronze,dog_breed,pyrenean mastiff,1.8942999999999999,2250.0
14862,dog,bronze,dog_breed,pyrenean mountain dog,1.7081,2250.0
14863,dog,bronze,dog_breed,pyrenean sheepdog,1.11055,2250.0
14864,dog,bronze,dog_breed,racing greyhound,999.0,2250.0
14865,dog,bronze,dog_breed,retrievers,0.7746653380066352,2250.0
14866,dog,bronze,dog_breed,rhodesian ridgeback,1.4932223090396781,2250.0
14867,dog,bronze,dog_breed,rottweiler,999.0,2250.0
14868,dog,bronze,dog_breed,rough collie,1.024,2250.0
14869,dog,bronze,dog_breed,russian black terrier,1.1713500000000001,2250.0
14870,dog,bronze,dog_breed,saluki,1.0559057149768365,2250.0
14871,dog,bronze,dog_breed,samoyed,1.103068083816407,2250.0
14872,dog,bronze,dog_breed,sarloos wolfhound,999.0,2250.0
14873,dog,bronze,dog_breed,schapendoes,1.0241,2250.0
14874,dog,bronze,dog_breed,schipperke,0.91,2250.0
14875,dog,bronze,dog_breed,schnauzer,1.127,2250.0
14876,dog,bronze,dog_breed,scottish terrier,0.8958499999999999,2250.0
14877,dog,bronze,dog_breed,sealyham terrier,0.92532375,2250.0
14878,dog,bronze,dog_breed,segugio italiano,1.2011953153303527,2250.0
14879,dog,bronze,dog_breed,setters,1.0792,2250.0
14880,dog,bronze,dog_breed,shar pei,2.5279499999999997,2250.0
14881,dog,bronze,dog_breed,shetland sheepdog,0.8893156803616072,2250.0
14882,dog,bronze,dog_breed,shih tzu,0.87822,2250.0
14883,dog,bronze,dog_breed,siberian husky,0.7450744013313437,2250.0
14884,dog,bronze,dog_breed,skye terrier,0.9095774999999999,2250.0
14885,dog,bronze,dog_breed,sloughi,1.4386229295811004,2250.0
14886,dog,bronze,dog_breed,slovakian rough haired pointer,1.1115,2250.0
14887,dog,bronze,dog_breed,smooth coat chihuahua,0.8550132508153956,2250.0
14888,dog,bronze,dog_breed,smooth collie,0.991476208165161,2250.0
14889,dog,bronze,dog_breed,smooth fox terrier,0.9,2250.0
14890,dog,bronze,dog_breed,smooth haired dachshund,1.1073119999999999,2250.0
14891,dog,bronze,dog_breed,soft coated wheaten terrier,0.8892,2250.0
14892,dog,bronze,dog_breed,spaniel,1.2,2250.0
14893,dog,bronze,dog_breed,spanish galgo,1.4086425041721564,2250.0
14894,dog,bronze,dog_breed,spanish water dog,0.9746510022720669,2250.0
14895,dog,bronze,dog_breed,st bernard,1.62925,2250.0
14896,dog,bronze,dog_breed,staffordshire bull terrier,0.7870763419596964,2250.0
14897,dog,bronze,dog_breed,standard bull terrier,1.493758750369694,2250.0
14898,dog,bronze,dog_breed,standard poodle,0.8100979635503853,2250.0
14899,dog,bronze,dog_breed,standard schnauzer,1.01595,2250.0
14900,dog,bronze,dog_breed,sussex spaniel,0.9568262602153124,2250.0
14901,dog,bronze,dog_breed,swedish lapphund,0.998,2250.0
14902,dog,bronze,dog_breed,swedish vallhund,0.9217796428855819,2250.0
14903,dog,bronze,dog_breed,swiss laufhund (jura),1.08585,2250.0
14904,dog,bronze,dog_breed,terrier group,999.0,2250.0
14905,dog,bronze,dog_breed,tibetan mastiff,2.014,2250.0
14906,dog,bronze,dog_breed,tibetan spaniel,0.8523079988717676,2250.0
14907,dog,bronze,dog_breed,tibetan terrier,0.9326625,2250.0
14908,dog,bronze,dog_breed,utonagan,2.5536,2250.0
14909,dog,bronze,dog_breed,weimaraner,1.19417996775,2250.0
14910,dog,bronze,dog_breed,welsh corgi,0.9194249999999999,2250.0
14911,dog,bronze,dog_breed,welsh corgi (cardigan),0.9133878954189704,2250.0
14912,dog,bronze,dog_breed,welsh corgi (pembroke),0.9134033422933221,2250.0
14913,dog,bronze,dog_breed,welsh springer spaniel,0.9873824999999999,2250.0
14914,dog,bronze,dog_breed,welsh terrier,0.8245122694625848,2250.0
14915,dog,bronze,dog_breed,west highland terrier,1.0912806853158172,2250.0
14916,dog,bronze,dog_breed,whippet,1.2422592000000001,2250.0
14917,dog,bronze,dog_breed,white english terrier,0.9148499999999999,2250.0
14918,dog,bronze,dog_breed,wire fox terrier,1.1061714739315995,2250.0
14919,dog,bronze,dog_breed,wire haired dachshund,1.080333,2250.0
14920,dog,bronze,dog_breed,wolf hybrid,999.0,2250.0
14921,dog,bronze,dog_breed,working sheepdog,1.2111574967611183,2250.0
14922,dog,bronze,dog_breed,yorkshire terrier,0.8203725,2250.0
14923,dog,silver,base_rate,,128.95,3000.0
14924,dog,silver,multipet,no,1.0,3000.0
14925,dog,silver,multipet,yes,0.8,3000.0
14926,dog,silver,copay,no,1.0,3000.0
14927,dog,silver,copay,yes,0.825,3000.0
14928,dog,silver,neutered_gender,female: yes,1.0,3000.0
14929,dog,silver,neutered_gender,female: no,1.1025,3000.0
14930,dog,silver,neutered_gender,male: yes,1.0,3000.0
14931,dog,silver,neutered_gender,male: no,1.05,3000.0
14932,dog,silver,chipped,yes,1.0,3000.0
14933,dog,silver,chipped,no,1.0,3000.0
14934,dog,silver,vaccinations,yes,1.0,3000.0
14935,dog,silver,vaccinations,no,1.0,3000.0
14936,dog,silver,pre_existing,yes,1.0,3000.0
14937,dog,silver,pre_existing,no,1.0,3000.0
14938,dog,silver,aggressive,yes,999.0,3000.0
14939,dog,silver,aggressive,no,1.0,3000.0
14940,dog,silver,postcode,ab,0.8699999999999999,3000.0
14941,dog,silver,postcode,al,1.15,3000.0
14942,dog,silver,postcode,b,1.0,3000.0
14943,dog,silver,postcode,ba,1.0,3000.0
14944,dog,silver,postcode,bb,0.9044718073209934,3000.0
14945,dog,silver,postcode,bd,1.07,3000.0
14946,dog,silver,postcode,bh,0.96,3000.0
14947,dog,silver,postcode,bl,0.9800000000000001,3000.0
14948,dog,silver,postcode,bn,0.99,3000.0
14949,dog,silver,postcode,br,1.08,3000.0
14950,dog,silver,postcode,bs,1.1523960000000002,3000.0
14951,dog,silver,postcode,bt,0.94,3000.0
14952,dog,silver,postcode,ca,1.0133016304995335,3000.0
14953,dog,silver,postcode,cb,1.03,3000.0
14954,dog,silver,postcode,cf,0.868,3000.0
14955,dog,silver,postcode,ch,1.15,3000.0
14956,dog,silver,postcode,cm,1.003,3000.0
14957,dog,silver,postcode,co,1.07,3000.0
14958,dog,silver,postcode,cr,1.15,3000.0
14959,dog,silver,postcode,ct,1.05,3000.0
14960,dog,silver,postcode,cv,0.9137118883646743,3000.0
14961,dog,silver,postcode,cw,1.05,3000.0
14962,dog,silver,postcode,da,1.15,3000.0
14963,dog,silver,postcode,dd,0.77,3000.0
14964,dog,silver,postcode,de,1.05,3000.0
14965,dog,silver,postcode,dg,0.8500000000000001,3000.0
14966,dog,silver,postcode,dh,1.03,3000.0
14967,dog,silver,postcode,dl,1.06,3000.0
14968,dog,silver,postcode,dn,0.88,3000.0
14969,dog,silver,postcode,dt,1.0,3000.0
14970,dog,silver,postcode,dy,1.097687780982734,3000.0
14971,dog,silver,postcode,e,1.0,3000.0
14972,dog,silver,postcode,ec,1.15,3000.0
14973,dog,silver,postcode,eh,1.08,3000.0
14974,dog,silver,postcode,en,1.05,3000.0
14975,dog,silver,postcode,ex,1.02,3000.0
14976,dog,silver,postcode,fk,0.96,3000.0
14977,dog,silver,postcode,fy,0.95,3000.0
14978,dog,silver,postcode,g,0.97,3000.0
14979,dog,silver,postcode,gl,0.97,3000.0
14980,dog,silver,postcode,gu,1.093,3000.0
14981,dog,silver,postcode,ha,1.15,3000.0
14982,dog,silver,postcode,hd,1.06,3000.0
14983,dog,silver,postcode,hg,0.94,3000.0
14984,dog,silver,postcode,hp,1.08,3000.0
14985,dog,silver,postcode,hr,0.9199999999999999,3000.0
14986,dog,silver,postcode,hs,0.7200000000000001,3000.0
14987,dog,silver,postcode,hu,1.05,3000.0
14988,dog,silver,postcode,hx,0.98,3000.0
14989,dog,silver,postcode,ig,1.05,3000.0
14990,dog,silver,postcode,ip,1.008,3000.0
14991,dog,silver,postcode,iv,0.87,3000.0
14992,dog,silver,postcode,ka,0.9599999999999999,3000.0
14993,dog,silver,postcode,kt,1.05,3000.0
14994,dog,silver,postcode,kw,0.7399999999999999,3000.0
14995,dog,silver,postcode,ky,0.94,3000.0
14996,dog,silver,postcode,l,1.05,3000.0
14997,dog,silver,postcode,la,0.8900000000000001,3000.0
14998,dog,silver,postcode,ld,0.86,3000.0
14999,dog,silver,postcode,le,0.883,3000.0
15000,dog,silver,postcode,ll,0.8281600959734219,3000.0
15001,dog,silver,postcode,ln,0.89,3000.0
15002,dog,silver,postcode,ls,1.06,3000.0
15003,dog,silver,postcode,lu,1.05,3000.0
15004,dog,silver,postcode,m,0.84,3000.0
15005,dog,silver,postcode,me,1.01,3000.0
15006,dog,silver,postcode,mk,1.05,3000.0
15007,dog,silver,postcode,ml,0.8899999999999999,3000.0
15008,dog,silver,postcode,n,1.15,3000.0
15009,dog,silver,postcode,ne,0.98,3000.0
15010,dog,silver,postcode,ng,0.98,3000.0
15011,dog,silver,postcode,nn,0.9500000000000001,3000.0
15012,dog,silver,postcode,np,1.02,3000.0
15013,dog,silver,postcode,nr,0.95,3000.0
15014,dog,silver,postcode,nw,1.15,3000.0
15015,dog,silver,postcode,ol,1.05,3000.0
15016,dog,silver,postcode,ox,1.05,3000.0
15017,dog,silver,postcode,pa,0.8900000000000001,3000.0
15018,dog,silver,postcode,pe,0.849,3000.0
15019,dog,silver,postcode,ph,0.7899999999999999,3000.0
15020,dog,silver,postcode,pl,0.91,3000.0
15021,dog,silver,postcode,po,1.05,3000.0
15022,dog,silver,postcode,pr,0.8952542032559332,3000.0
15023,dog,silver,postcode,rg,1.017,3000.0
15024,dog,silver,postcode,rh,1.01,3000.0
15025,dog,silver,postcode,rm,1.05,3000.0
15026,dog,silver,postcode,s,1.035,3000.0
15027,dog,silver,postcode,sa,1.08,3000.0
15028,dog,silver,postcode,se,1.0,3000.0
15029,dog,silver,postcode,sg,1.09,3000.0
15030,dog,silver,postcode,sk,1.05,3000.0
15031,dog,silver,postcode,sl,1.07,3000.0
15032,dog,silver,postcode,sm,1.15,3000.0
15033,dog,silver,postcode,sn,0.99,3000.0
15034,dog,silver,postcode,so,1.08,3000.0
15035,dog,silver,postcode,sp,1.0,3000.0
15036,dog,silver,postcode,sr,0.98805,3000.0
15037,dog,silver,postcode,ss,1.15,3000.0
15038,dog,silver,postcode,st,0.9799999999999999,3000.0
15039,dog,silver,postcode,sw,1.1550000000000002,3000.0
15040,dog,silver,postcode,sy,0.97,3000.0
15041,dog,silver,postcode,ta,0.96,3000.0
15042,dog,silver,postcode,td,0.7100000000000001,3000.0
15043,dog,silver,postcode,tf,0.9188879716385374,3000.0
15044,dog,silver,postcode,tn,0.983,3000.0
15045,dog,silver,postcode,tq,0.92,3000.0
15046,dog,silver,postcode,tr,0.95,3000.0
15047,dog,silver,postcode,ts,0.921302659603835,3000.0
15048,dog,silver,postcode,tw,1.15,3000.0
15049,dog,silver,postcode,ub,1.15,3000.0
15050,dog,silver,postcode,w,1.15,3000.0
15051,dog,silver,postcode,wa,1.05,3000.0
15052,dog,silver,postcode,wc,1.15,3000.0
15053,dog,silver,postcode,wd,1.15,3000.0
15054,dog,silver,postcode,wf,1.0867633348009564,3000.0
15055,dog,silver,postcode,wn,0.85,3000.0
15056,dog,silver,postcode,wr,0.92,3000.0
15057,dog,silver,postcode,ws,1.15,3000.0
15058,dog,silver,postcode,wv,1.05,3000.0
15059,dog,silver,postcode,yo,1.05,3000.0
15060,dog,silver,postcode,ze,0.83,3000.0
15061,dog,silver,postcode,gy,999.0,3000.0
15062,dog,silver,postcode,je,999.0,3000.0
15063,dog,silver,postcode,im,999.0,3000.0
15064,dog,silver,pet_price,£0–£75,1.0,3000.0
15065,dog,silver,pet_price,£76–£150,1.0,3000.0
15066,dog,silver,pet_price,£151–£300,1.0,3000.0
15067,dog,silver,pet_price,£301–£600,1.0,3000.0
15068,dog,silver,pet_price,"£601–£1,200",1.005,3000.0
15069,dog,silver,pet_price,"£1,201+",1.038,3000.0
15070,dog,silver,ph_age,0 - 19.999,1.025,3000.0
15071,dog,silver,ph_age,20 - 29.999,1.015,3000.0
15072,dog,silver,ph_age,30 - 39.999,1.01,3000.0
15073,dog,silver,ph_age,40 - 49.999,0.9675,3000.0
15074,dog,silver,ph_age,50 - 59.999,0.9675,3000.0
15075,dog,silver,ph_age,60 - 69.999,1.005,3000.0
15076,dog,silver,ph_age,70 - 79.999,1.005,3000.0
15077,dog,silver,ph_age,80 - 89.999,1.005,3000.0
15078,dog,silver,ph_age,90 and over,1.005,3000.0
15079,dog,silver,pet_age,0,999.0,3000.0
15080,dog,silver,pet_age,1,1.2119192949907234,3000.0
15081,dog,silver,pet_age,2,1.143,3000.0
15082,dog,silver,pet_age,3,1.12155,3000.0
15083,dog,silver,pet_age,4,1.09945,3000.0
15084,dog,silver,pet_age,5,1.078,3000.0
15085,dog,silver,pet_age,6,1.06282,3000.0
15086,dog,silver,pet_age,7,1.04718,3000.0
15087,dog,silver,pet_age,8,1.032,3000.0
15088,dog,silver,pet_age,9,1.0214400000000001,3000.0
15089,dog,silver,pet_age,10,1.0105600000000001,3000.0
15090,dog,silver,pet_age,11,1.0,3000.0
15091,dog,silver,pet_age,12,0.99868,3000.0
15092,dog,silver,pet_age,13,0.99732,3000.0
15093,dog,silver,pet_age,14,0.996,3000.0
15094,dog,silver,pet_age,15,0.9917100000000001,3000.0
15095,dog,silver,pet_age,16,0.98729,3000.0
15096,dog,silver,pet_age,17,0.983,3000.0
15097,dog,silver,pet_age,18,0.9806900000000001,3000.0
15098,dog,silver,pet_age,19,0.97831,3000.0
15099,dog,silver,pet_age,20,0.976,3000.0
15100,dog,silver,pet_age,21,0.97996,3000.0
15101,dog,silver,pet_age,22,0.98404,3000.0
15102,dog,silver,pet_age,23,0.988,3000.0
15103,dog,silver,pet_age,24–28,1.0065,3000.0
15104,dog,silver,pet_age,29–31,1.025,3000.0
15105,dog,silver,pet_age,32–34,1.0375,3000.0
15106,dog,silver,pet_age,35–37,1.05,3000.0
15107,dog,silver,pet_age,38–40,1.073,3000.0
15108,dog,silver,pet_age,41–43,1.096,3000.0
15109,dog,silver,pet_age,44–46,1.116,3000.0
15110,dog,silver,pet_age,47–48,1.136,3000.0
15111,dog,silver,pet_age,49–54,1.194,3000.0
15112,dog,silver,pet_age,55–60,1.2762499999999999,3000.0
15113,dog,silver,pet_age,61–66,1.3584999999999998,3000.0
15114,dog,silver,pet_age,67–72,1.44075,3000.0
15115,dog,silver,pet_age,73–78,1.523,3000.0
15116,dog,silver,pet_age,79–84,1.69375,3000.0
15117,dog,silver,pet_age,85–90,1.8645,3000.0
15118,dog,silver,pet_age,91–96,2.03525,3000.0
15119,dog,silver,pet_age,97–102,2.206,3000.0
15120,dog,silver,pet_age,103–108,2.3515,3000.0
15121,dog,silver,pet_age,109–114,2.497,3000.0
15122,dog,silver,pet_age,115–120,2.6424999999999996,3000.0
15123,dog,silver,pet_age,121–126,2.788,3000.0
15124,dog,silver,pet_age,127–132,3.0102499999999996,3000.0
15125,dog,silver,pet_age,133–138,3.2325,3000.0
15126,dog,silver,pet_age,139–144,3.45475,3000.0
15127,dog,silver,pet_age,145–150,3.677,3000.0
15128,dog,silver,pet_age,151–156,3.74725,3000.0
15129,dog,silver,pet_age,157–162,3.8175,3000.0
15130,dog,silver,pet_age,163–168,3.88775,3000.0
15131,dog,silver,pet_age,169–174,3.958,3000.0
15132,dog,silver,pet_age,175–180,3.958,3000.0
15133,dog,silver,pet_age,181–186,3.958,3000.0
15134,dog,silver,pet_age,187–192,3.958,3000.0
15135,dog,silver,pet_age,193–204,3.958,3000.0
15136,dog,silver,pet_age,205–216,3.958,3000.0
15137,dog,silver,pet_age,217–228,3.958,3000.0
15138,dog,silver,pet_age,229–240,3.958,3000.0
15139,dog,silver,pet_age,241+,3.958,3000.0
15140,dog,silver,pet_age_gender,female: 1–50,0.98595,3000.0
15141,dog,silver,pet_age_gender,female: 51–100,0.939,3000.0
15142,dog,silver,pet_age_gender,female: 101+,0.964,3000.0
15143,dog,silver,pet_age_gender,male: 1–50,1.10262,3000.0
15144,dog,silver,pet_age_gender,male: 51–100,1.084,3000.0
15145,dog,silver,pet_age_gender,male: 101+,1.04405,3000.0
15146,dog,silver,dog_breed,mongrel:  small,0.8414280000000001,3000.0
15147,dog,silver,dog_breed,mongrel:  medium,0.8104599517512736,3000.0
15148,dog,silver,dog_breed,mongrel:  large,1.50385,3000.0
15149,dog,silver,dog_breed,crossbreed:  small,0.6655682472211274,3000.0
15150,dog,silver,dog_breed,crossbreed:  medium,0.7013965896762349,3000.0
15151,dog,silver,dog_breed,crossbreed:  large,0.9785673387113843,3000.0
15152,dog,silver,dog_breed,affenpinscher,1.1700148439454119,3000.0
15153,dog,silver,dog_breed,afghan,1.4249999999999998,3000.0
15154,dog,silver,dog_breed,african crested dog,1.32715,3000.0
15155,dog,silver,dog_breed,african hairless,1.8106999999999998,3000.0
15156,dog,silver,dog_breed,airedale terrier,1.2518600154547597,3000.0
15157,dog,silver,dog_breed,akita,1.6307655185504089,3000.0
15158,dog,silver,dog_breed,alaskan malamute,1.650008201255057,3000.0
15159,dog,silver,dog_breed,american bandogge mastiff,999.0,3000.0
15160,dog,silver,dog_breed,american bulldog,1.8197984807130714,3000.0
15161,dog,silver,dog_breed,american cocker spaniel,1.2,3000.0
15162,dog,silver,dog_breed,american mancon,999.0,3000.0
15163,dog,silver,dog_breed,american pit bull terrier,999.0,3000.0
15164,dog,silver,dog_breed,american staffordshire bull terrier,2.0324299999999997,3000.0
15165,dog,silver,dog_breed,american water spaniel,1.2,3000.0
15166,dog,silver,dog_breed,anatolian shepherd dog,1.55135,3000.0
15167,dog,silver,dog_breed,argentinian mastiff / dogo argentinino,999.0,3000.0
15168,dog,silver,dog_breed,australian cattle dog,1.4639499999999999,3000.0
15169,dog,silver,dog_breed,australian dingo,999.0,3000.0
15170,dog,silver,dog_breed,australian kelpie,1.101643012072104,3000.0
15171,dog,silver,dog_breed,australian shepherd,1.3851,3000.0
15172,dog,silver,dog_breed,australian silky terrier,1.0374,3000.0
15173,dog,silver,dog_breed,australian terrier,1.18,3000.0
15174,dog,silver,dog_breed,azawakh,1.5333,3000.0
15175,dog,silver,dog_breed,basenji,1.1412520206427723,3000.0
15176,dog,silver,dog_breed,basset bleu de gascogne,1.4601499999999998,3000.0
15177,dog,silver,dog_breed,basset fauve de bretagne,1.3174803087842333,3000.0
15178,dog,silver,dog_breed,basset griffon vendeen (grand),1.35375,3000.0
15179,dog,silver,dog_breed,basset griffon vendeen (petit),1.3546999999999998,3000.0
15180,dog,silver,dog_breed,basset hound,1.4390460046360705,3000.0
15181,dog,silver,dog_breed,bavarian mountain hound,1.73185,3000.0
15182,dog,silver,dog_breed,beagle,1.21121325,3000.0
15183,dog,silver,dog_breed,bearded collie,1.0738945971998626,3000.0
15184,dog,silver,dog_breed,beauceron,1.9322999999999997,3000.0
15185,dog,silver,dog_breed,bedlington terrier,0.8914548223936625,3000.0
15186,dog,silver,dog_breed,belgian shepherd dog,1.1500451480912723,3000.0
15187,dog,silver,dog_breed,belgian shepherd dog (groenendael),1.1456250000000001,3000.0
15188,dog,silver,dog_breed,belgian shepherd dog (laekenois),1.1542353163887056,3000.0
15189,dog,silver,dog_breed,belgian shepherd dog (malinois),1.128075,3000.0
15190,dog,silver,dog_breed,belgian shepherd dog (tervueren),1.133925,3000.0
15191,dog,silver,dog_breed,bergamasco,1.3376,3000.0
15192,dog,silver,dog_breed,bernese mountain dog,2.3910443430767305,3000.0
15193,dog,silver,dog_breed,bichon frise,1.07,3000.0
15194,dog,silver,dog_breed,black and tan english toy terrier,1.0617138929545924,3000.0
15195,dog,silver,dog_breed,bloodhound,2.165,3000.0
15196,dog,silver,dog_breed,boar hounds,2.397,3000.0
15197,dog,silver,dog_breed,boerboel,3.68505,3000.0
15198,dog,silver,dog_breed,bolognese,1.1218612792324894,3000.0
15199,dog,silver,dog_breed,border collie,0.8496586249999998,3000.0
15200,dog,silver,dog_breed,border terrier,0.9685725,3000.0
15201,dog,silver,dog_breed,borzoi,1.5665499999999999,3000.0
15202,dog,silver,dog_breed,boston terrier,0.937,3000.0
15203,dog,silver,dog_breed,bouvier des flandres,1.4508066363834848,3000.0
15204,dog,silver,dog_breed,boxer,2.05386077253116,3000.0
15205,dog,silver,dog_breed,bracco italiano,1.70145,3000.0
15206,dog,silver,dog_breed,briard,1.5323499999999999,3000.0
15207,dog,silver,dog_breed,brittany spaniel,0.982,3000.0
15208,dog,silver,dog_breed,broken haired terrier,999.0,3000.0
15209,dog,silver,dog_breed,bull terrier,1.486845,3000.0
15210,dog,silver,dog_breed,bulldog,2.1680594440989904,3000.0
15211,dog,silver,dog_breed,bulldog (toy),2.0510499999999996,3000.0
15212,dog,silver,dog_breed,bullmastiff,2.6201,3000.0
15213,dog,silver,dog_breed,cairn terrier,0.9519,3000.0
15214,dog,silver,dog_breed,canaan dog,1.211,3000.0
15215,dog,silver,dog_breed,canadian eskimo dog,2.29425,3000.0
15216,dog,silver,dog_breed,canadian inuit,999.0,3000.0
15217,dog,silver,dog_breed,canary dog (pero de pressa canarios),999.0,3000.0
